"Tweet text","Timestamp","Most important word","Polarity","Subjectivity","Retweets","ora","data","important tweets"
"Question for police departments all over the country: If you arrest #ows protestors, you will be arresting #Twilight campers too, right?",1321549200,"departments","0.29","0.54",2,"12:00",,
"one protester: I can't get arrested I have to pick up my kids at 3pm #OWS",1321549620,"pick","0.0","0.0",3,"12:07",,
"Apparently police are linning the routs to and from the protest to arrest everyone. #OWS #OccupyWallStreet",1321550280,"linning","0.0","0.0",5,"12:18",,
"100 arrested as Occupiers storm BoA Urinate in Bank. http://t.co/FbhFsY2B This is ridiculous. Keep it up losers everyone hates u #ows",1321550880,"urinate","-0.33","1.0",6,"12:28",,
"March divided into 3 groups. Lining up now. Cop who arrested people on BK bridge is in plain clothes. Identified! LOL #ows #disguisefail",1321551300,"disguisefail","-0.21","0.36",6,"12:35",,
"#OWS #N17: first march going down Cedar. Second down Liberty. Many willing to be arrested. Mood is determined and serious",1321551660,"determined","0.06","0.4",15,"12:41",,
"UPDATE: Large crowd meets line of Riot police one block from Wall St. Large media presence, no arrests to report. #OWS #OCcupyWallSt #N17",1321551720,"meets","0.21","0.43",30,"12:42",,
"19 #occupycolumbia protesters arrested http://t.co/80RVDBLt #sctweets #ows",1321551720,"sctweets","0.0","0.0",5,"12:42",,
"Some protesters have written the phone # of the National Lawyers Guild on their hands in case of arrest http://t.co/4BkO3R6d #OWS #N17",1321552380,"written","0.0","0.0",6,"12:53",,
"LIVE VIDEO: @TheOther99 is bringing you live pictures from 2ND feed at #N17. Watch here: http://t.co/c07AbPlc. #OWS #OO #opdx #occupyarrests",1321552920,"occupyarrests","0.09","0.33",17,"13:02",,
"Police are now threatening police with arrest. http://t.co/jrgxG0vD #n17 #occupyny #ows",1321553160,"occupyny","0.0","0.0",2,"13:06",,
"#ows #17n laurie dobson prepared for pepper spray she s willing to get arrested http://t.co/j6YEBUDr",1321553280,"dobson","0.25","0.75",2,"13:08",,
"MT @TheOther99: LIVE VIDEO from 2ND feed at #N17. Watch here: http://t.co/XTZdxpr1. #OWS #occupyarrests",1321553460,"occupyarrests","0.07","0.25",2,"13:11",,
"Four arrest at TD Bank at Wall and Broadway. #ows #n17",1321554300,"td","0.0","0.0",3,"13:25",,
"Shooter at White House who had been arrested was with Occupy DC #OWS #OccupyDC",1321554480,"shooter","0.0","0.0",3,"13:28",,
"Zero. Exactly ZERO arrests of Wall St-ers for trashing world economy. Only #OWS reminds us. #N17 (live at http://t.co/pRviXxp8)",1321554480,"zero","0.07","0.75",2,"13:28",,
"They called the #Teaparty terrorists but no one was ever arrested for it #Ows 'macy's fire bomber' arrested 4 making terrorist threats #tcot",1321554480,"arrested","0.0","0.0",2,"13:28",,
"Pretty agonizing screams being heard as one person arrested. #nypd surround n cant see whats happening #ows #n17 http://t.co/LZAw47Hz",1321554960,"agonizing","0.25","1.0",2,"13:36",,
"OWS: We have observed at least 5 arrests in front of 60 Wall St. More have probably occurred. #ows #OccupyBoston",1321555200,"observed","0.0","0.75",14,"13:40",,
"Cops moving in and beginning arrests to chants of shame #ows #n17",1321555320,"chants","0.0","0.0",3,"13:42",,
"Stuck between riot cops and protesters. Several arrests on Hannover St #OWS",1321555380,"hannover","0.0","0.0",2,"13:43",,
"Police arrest a young girl. People chanting she's only 16. #OWS #N17 http://t.co/hHbUizbT",1321555500,"girl","0.05","0.7",19,"13:45",,
"#OWS #N17 actions erupt throughout city. The Occupiers have taken Wall St. Reports emerging that journalists are being targeted 4 arrest.",1321555500,"erupt","0.0","0.0",8,"13:45",,
"Protesters being arrested and dragged away, shouts for 'medic'! #ows",1321555560,"shouts","0.0","0.0",34,"13:46",,
"Another man arrested #OWS #N17 http://t.co/GT0K9rzY",1321555560,"arrested","0.0","0.0",4,"13:46",,
"Protesters are already being beaten and arrested at #ows",1321555620,"beaten","0.0","0.0",2,"13:47",,
"Police threatening to arrest people in the street at Pine and Nassau. 'No parade permit.' #ows #n17",1321555620,"parade","0.0","0.0",2,"13:47",,
"People's mic'd directions for medic, at least one arrest, sidewalks packed #ows #n17",1321555680,"medic","-0.5","1.0",2,"13:48",,
"People's mic'd directions for medic, at least one arrest, sidewalks packed #ows #n17",1321555680,"medic","-0.5","1.0",2,"13:48",,
"Cops are telling #OWS #n17 protesters they don't have a parade permit, will be arrested if they don't clear streets http://t.co/9ZPLFoCm",1321555680,"parade","0.16","0.46",6,"13:48",,
"Police push man into car, arrests happening at broadway/beaver #N17 #ows http://t.co/DQ4msPMD",1321555740,"car","0.0","0.0",3,"13:49",,
"NYPD officer says people on the sidewalk are not subject to arrest. Hopefully that's true. #OWS",1321555740,"subject","0.09","0.49",2,"13:49",,
"Another woman arrested at Pine and William Streets. Two other men carried away #OWS #N17 http://t.co/mE0kitPp",1321555740,"carried","-0.12","0.38",4,"13:49",,
"Big standoff on Hanover St. Riot cops out in force. More arrests. #OWS",1321555740,"hanover","0.25","0.3",2,"13:49",,
"Scenes of occupiers sitting in intersections, police pushing people to ground, arrests being made #N17 (PHOTOS) http://t.co/oSvJtbKy #OWS",1321555800,"intersections","0.0","0.0",5,"13:50",,
"-UPDATE NYC- Large number of arrests taking place on Pine at this time. @OccupyWallStNYC #occupywallstreet #ows #n17",1321555800,"update","0.21","0.43",3,"13:50",,
"Sit-in at Pine and Nassau being threatened with arrest. #N17 #OWS",1321555800,"threatened","0.0","0.0",2,"13:50",,
"Police violently clear Hanover intersection. Beatings and at least 5 arrests #n17 #ows",1321555800,"hanover","-0.17","0.73",5,"13:50",,
"First arrest at Pine and Nassau this is getting ugly yikes #ows",1321555920,"yikes","-0.22","0.67",12,"13:52",,
"Four others arrested at Pine and William Streets. Two women, two men #OWS #N17 http://t.co/IA4bKG1m",1321555920,"william","0.0","0.0",2,"13:52",,
"BREAKING: New York City Police made 5 arrests at Wall St. and Broadway Today morning - Reports. #OWS #N17",1321555920,"reports","0.14","0.45",6,"13:52",,
"My dad sitting at Nassau and Pine, thinks he'll probably be arrested. #ows #n17",1321555920,"dad","0.0","0.0",8,"13:52",,
"OWS: Multiple more arrests have occurred. Wall St. Is closed! Stay strong! #ows #OccupyBoston #N17",1321555980,"occurred","0.21","0.33",22,"13:53",,
"Sounds like Bloomberg's #NYPD is arresting reporters again at #OWS. If I was a reporter for Bloomberg's news corporation I would quit. #N17",1321556100,"corporation","0.0","0.0",2,"13:55",,
"I counted at least 16 arrests at Pine and William Streets right now. #OWS #N17",1321556100,"counted","-0.11","0.77",14,"13:55",,
"2 detained, 4 arrests, 2 in zip ties, and 2 others who have gone limp in custody. #ows #n17 http://t.co/XcsoMIbq",1321556220,"limp","-0.2","0.5",8,"13:57",,
"hey #OWS. Police will 'divide and conquer'. They'll get you squeezed onto sidewalk, blockade half of you and start making arrests.",1321556280,"squeezed","-0.17","0.17",33,"13:58",,
"#OWS #Nov17 Wall Street pretty well shut down this AM--Huge crowds sitting, marching, chanting, gettin arrested, talkin http://t.co/jnW8vgmb",1321556340,"talkin","0.07","0.64",3,"13:59",,
"This is Bobby, in the previous kissing picture, getting violently arrested #ows http://t.co/ctHOdafl",1321556400,"kissing","-0.17","0.17",20,"14:00",,
"Police arresting everyone sitting in the street. At least 30 arrests. Probably more. #ows",1321556400,"sitting","0.0","0.75",4,"14:00",,
"Reports of people being tackled and arrested on Henry street. #OWS #N17",1321556460,"tackled","0.0","0.0",2,"14:01",,
"Protesters sitting in intersection now being arrested. #OWS #n17",1321556460,"intersection","0.0","0.0",3,"14:01",,
"Rep frm friend: It's been very violent at Hanover and wall. I've Been pushed to the ground several arrested and beaten- will follow up #ows",1321556460,"hanover","-0.4","0.5",8,"14:01",,
"LIVE VIDEO: @TheOther99 is bringing you live pictures from arrests happening now at Pine/William St: ustream.tv/TheOther99channel2 #OWS",1321556460,"bringing","0.14","0.5",13,"14:01",,
"Lots of arrests now at #OWS action. Sitting down gets you arrested because it blocks better. Still, bankers have tunnels to the NYSE.",1321556460,"tunnels","0.19","0.58",2,"14:01",,
"30 arrests so far at #Ows NY. Should be around 170 left.",1321556460,"left","0.05","0.5",3,"14:01",,
"Cop on megaphone telling crowd that remaining in streets will result in arrest at pine and nassau - people staying in streets #ows",1321556460,"streets","0.0","0.0",7,"14:01",,
"Sit-in at Pine and Nassau being threatened with arrest. #N17 #OWS",1321556460,"threatened","0.0","0.0",2,"14:01",,
"I thought the first amendment said we all have a right to petition, yet people are getting beaten, shot, and arrested at #OWS.",1321556520,"shot","0.27","0.43",2,"14:02",,
"Watching the group just pepper stayed and arrested being taken away. Includes senior citizens over 70. It ain't just young people #N17 #OWS",1321556520,"senior","0.1","0.4",4,"14:02",,
"Lots of arrests now at #OWS action. Sitting down gets you arrested because it blocks better. Still, bankers have tunnels to the NYSE.",1321556580,"tunnels","0.19","0.58",2,"14:03",,
"“@Occupy_Boston: OWS: Multiple more arrests have occurred. Wall St. Is closed! Stay strong! #ows #OccupyBoston #N17”",1321556580,"occurred","0.21","0.33",3,"14:03",,
"Woman in wheel chair being arrested to cheers #ows #n17",1321556640,"wheel","0.0","0.0",2,"14:04",,
"#NYPD just arrested woman in wheelchair #OWS #n17",1321556700,"wheelchair","0.0","0.0",20,"14:05",,
"The police are literally arresting a disabled woman, Nadina Laspina, pushing her towards the van in her wheelchair #ows",1321556820,"wheelchair","-0.3","0.5",94,"14:07",,"The police are literally arresting a disabled woman, Nadina Laspina, pushing her towards the van in her wheelchair #ows"
"Just took vid of #OWS protester being arrested will post later #N17",1321556820,"vid","0.0","0.0",2,"14:07",,
"'Bobby' gave me his real name, Michael Hammond, and asks that his friends be informed of his arrest. #ows",1321556880,"hammond","0.06","0.33",13,"14:08",,
"Retired Philadelphia Police Captain Ray Lewis, in uniform, kneels in front of police line, asks to be arrested. #OWS #n17",1321556880,"kneels","0.0","0.0",43,"14:08",,
"Retired Philadelphia police captain in full uniform now being arrested. #OWS",1321556940,"uniform","0.35","0.55",20,"14:09",,
"Nadia Laspina: 'I am being arrested, a disabled person, on behalf of all disabled peoplw in this country.' #ows",1321557120,"disabled","-0.3","0.5",25,"14:12",,
"Ray Lewis of the Philly police (retired Captain), asking to get arrested. #ows #N17 http://t.co/GcslhZwh",1321557180,"retired","0.0","0.0",2,"14:13",,
"The ex-sergeant from philly was just arrested, everyone cheered for him #ows",1321557180,"cheered","0.0","0.0",8,"14:13",,
"My colleagues at scene are posting information about arrests they are witnessing on our #OWS #N17 live coverage page http://t.co/9ZPLFoCm",1321557180,"colleagues","0.14","0.5",3,"14:13",,
"Ray Lewis, retired police chief of Philadelphia just got arrested in full uniform by the NYPD in front of my eyes. #ows",1321557240,"uniform","0.35","0.55",38,"14:14",,
"Nypd bus leaving with arrested protesters. People in crowd shout words of solidarity, blow kisses #ows #ny 17 http://t.co/2vrVcZsw",1321557300,"kisses","0.0","0.0",14,"14:15",,
"The arrested retired police captain's name is Captain Ray Lewis. Immense cheers and music as he is taken away. #N17 #ows",1321557300,"captain","0.0","1.0",27,"14:15",,
"NYPD just arrested a Philadelphia police officer (overheard on the ustream) #p2 #tcot #ows",1321557300,"overheard","0.0","0.0",3,"14:15",,
"Opening bell of stock market has been delayed. Retired police sargent from Philly just arrested #ows #n17",1321557300,"sargent","0.0","0.0",14,"14:15",,
"#NYPD bus full of arrested protesters driving away #OWS #N17: http://t.co/9qEC0Gom",1321557360,"driving","0.35","0.55",29,"14:16",,
"Protester arrested and carried onto bus. Woman screaming that nypd beating him inside #OWS #N17",1321557360,"carried","0.0","0.0",33,"14:16",,
"Opening Bell Delayed! #OWS. NY Police captain arrested by the NYPD! http://t.co/SSxrAjw5",1321557360,"delayed","0.0","0.0",6,"14:16",,
"Nearing 40 arrests this morning. http://t.co/zqCzj9yy #ows #n17",1321557420,"nearing","0.0","0.0",3,"14:17",,
"NYPD arrest Philly police retired captain Raymond Lewis at #OWS protest #N17 WATCH LIVE http://t.co/cQjz7Zvq #OccupyWallStreet",1321557420,"raymond","0.14","0.5",48,"14:17",,
"Ironically, arresting protesters creates more protesters. Arresting corrupt bankers would have the opposite effect. #ows",1321557420,"arresting","0.0","0.5",114,"14:17",,"Ironically, arresting protesters creates more protesters. Arresting corrupt bankers would have the opposite effect. #ows"
"NYPD arrest Philly police retired captain Raymond Lewis at #OWS protest #N17 WATCH LIVE http://t.co/i3zhHrqv #OccupyWallStreet",1321557420,"raymond","0.14","0.5",5,"14:17",,
"Protestors singing national anthem to police at Pine and Willia Streets, where more than 20 were just arrested #OWS #N17",1321557420,"willia","0.5","0.5",7,"14:17",,
"#Ows #n17 several more arrests. Got gnarly fast. Crowd singing the nat'l anthem",1321557420,"gnarly","0.21","0.35",6,"14:17",,
"Hearing they've arrested around 10 people. I've only witnessed 4 of those. #N17 #OWS",1321557420,"witnessed","0.0","1.0",5,"14:17",,
"Retired Philly police captain arrested. #Shame #Breakfast #N17 #OWS",1321557480,"breakfast","0.0","0.0",2,"14:18",,
"Police Captain Ray Lewis from Philadelphia arrested at Occupy Wall Street #N17 #OWS - via uStream feed bit.ly/sfWq3t",1321557480,"philadelphia","0.0","0.0",5,"14:18",,
"Reports indicate @CaptainRayLewis arrested. Just tried to call his wife, no answer. Will check her again in an hour, work on bail. #OWS #n17",1321557480,"indicate","0.0","0.0",5,"14:18",,
"Police have started to arrest protesters sitting on ground and blocking traffic into NYC's financial district http://t.co/TBgrHZWz #ows",1321557480,"district","0.0","0.0",2,"14:18",,
"Retired Philly Captain whose pic I posted earlier was arrested #OWS http://t.co/VdXw5dk8",1321557480,"retired","0.0","0.5",3,"14:18",,
"Bus full of arrested #OWS protesters driving away http://t.co/IZtOcibv @LucyKafanov #N17 WATCH LIVE http://t.co/cQjz7Zvq",1321557540,"driving","0.24","0.53",19,"14:19",,
"Second bus leaves, arrested protester strains his cuffed wrists to press the peace sign against window #OWS #N17",1321557540,"strains","0.0","0.0",21,"14:19",,
"30+ #occupyarrests reported/unconfirmed at #ows #nov17 action this morning. Today's total: 30+ #oo #occupywallst #occupyoakland",1321557600,"occupyarrests","0.0","0.75",5,"14:20",,
"Also reports of a woman in a wheelchair arrested but not confirmed. #OWS #N17",1321557660,"wheelchair","0.4","1.0",3,"14:21",,
"Did you see? New campaign to defend 1st Amendment. Tell Mayors to drop charges for journalists arrested at #OWS. http://t.co/l38HWCAw",1321557720,"charges","0.14","0.45",22,"14:22",,
"30 confirmed arrests including a woman in a wheel chair. curse that dangerous wheel chair! #n17 #occupyny #ows",1321557720,"wheel","-0.1","0.95",3,"14:22",,
"Bus full of arrested #OWS protesters driving away http://t.co/E3pnKMXh @LucyKafanov #N17 WATCH LIVE http://t.co/kPmkwkxJ",1321557780,"driving","0.24","0.53",2,"14:23",,
"A retired Philadelphia police captain has been arrested at #OWS? Looks like @KeithOlbermann has his next guest for @CountdownKO on @Current!",1321557780,"guest","0.0","0.0",3,"14:23",,
"NYPD arrest Philly police retired captain Raymond Lewis at #OWS protest",1321557780,"raymond","0.0","0.0",3,"14:23",,
"#OWS #N17: Protesters on Beaver about to be arrested. They've locked arms. http://t.co/j6BF5JL6",1321557780,"locked","0.0","0.0",20,"14:23",,
